mode,topk,w_prey,w_cat,w_count,prey_count_threshold,threshold,tp,fp,fn,tn,n,precision,recall,f1,objective
topk_mean,3,1.0,-0.2,0.2,0.5,0.7,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.72,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.74,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.76,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.78,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.8,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.82,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.84,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.86,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.88,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.9,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.92,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.94,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.96,22,0,5,362,389,1.0,0.8148148148148148,0.8979591836734693,25.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.98,19,0,8,362,389,1.0,0.7037037037037037,0.8260869565217391,40.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.0,3,0,24,362,389,1.0,0.1111111111111111,0.19999999999999998,120.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.02,2,0,25,362,389,1.0,0.07407407407407407,0.13793103448275862,125.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.04,2,0,25,362,389,1.0,0.07407407407407407,0.13793103448275862,125.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.06,1,0,26,362,389,1.0,0.037037037037037035,0.07142857142857142,130.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.08,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.1,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.12,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.14,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.16,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.18,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.2,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.22,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.24,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.26,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.28,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.3,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.32,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.34,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.36,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.38,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.4,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.42,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.44,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.46,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.48,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.5,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.52,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.54,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.56,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.5,1.58,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,0.1,27,24,0,338,389,0.5294117647058824,1.0,0.6923076923076924,24.0
max,1,1.0,-0.2,0.2,0.7,0.12,27,21,0,341,389,0.5625,1.0,0.72,21.0
max,1,1.0,-0.2,0.2,0.7,0.14,27,19,0,343,389,0.5869565217391305,1.0,0.7397260273972603,19.0
max,1,1.0,-0.2,0.2,0.7,0.16,27,18,0,344,389,0.6,1.0,0.7499999999999999,18.0
max,1,1.0,-0.2,0.2,0.7,0.18,25,15,2,347,389,0.625,0.9259259259259259,0.7462686567164178,25.0
max,1,1.0,-0.2,0.2,0.7,0.2,25,14,2,348,389,0.6410256410256411,0.9259259259259259,0.7575757575757577,24.0
max,1,1.0,-0.2,0.2,0.7,0.22,25,14,2,348,389,0.6410256410256411,0.9259259259259259,0.7575757575757577,24.0
max,1,1.0,-0.2,0.2,0.7,0.24,25,13,2,349,389,0.6578947368421053,0.9259259259259259,0.7692307692307692,23.0
max,1,1.0,-0.2,0.2,0.7,0.26,25,13,2,349,389,0.6578947368421053,0.9259259259259259,0.7692307692307692,23.0
max,1,1.0,-0.2,0.2,0.7,0.28,25,12,2,350,389,0.6756756756756757,0.9259259259259259,0.7812500000000001,22.0
max,1,1.0,-0.2,0.2,0.7,0.3,25,10,2,352,389,0.7142857142857143,0.9259259259259259,0.8064516129032259,20.0
max,1,1.0,-0.2,0.2,0.7,0.32,25,10,2,352,389,0.7142857142857143,0.9259259259259259,0.8064516129032259,20.0
max,1,1.0,-0.2,0.2,0.7,0.34,25,10,2,352,389,0.7142857142857143,0.9259259259259259,0.8064516129032259,20.0
max,1,1.0,-0.2,0.2,0.7,0.36,24,10,3,352,389,0.7058823529411765,0.8888888888888888,0.7868852459016393,25.0
max,1,1.0,-0.2,0.2,0.7,0.38,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
max,1,1.0,-0.2,0.2,0.7,0.4,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
max,1,1.0,-0.2,0.2,0.7,0.42,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
max,1,1.0,-0.2,0.2,0.7,0.44,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
max,1,1.0,-0.2,0.2,0.7,0.46,24,8,3,354,389,0.75,0.8888888888888888,0.8135593220338982,23.0
max,1,1.0,-0.2,0.2,0.7,0.48,24,8,3,354,389,0.75,0.8888888888888888,0.8135593220338982,23.0
max,1,1.0,-0.2,0.2,0.7,0.5,24,8,3,354,389,0.75,0.8888888888888888,0.8135593220338982,23.0
max,1,1.0,-0.2,0.2,0.7,0.52,24,8,3,354,389,0.75,0.8888888888888888,0.8135593220338982,23.0
max,1,1.0,-0.2,0.2,0.7,0.54,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
max,1,1.0,-0.2,0.2,0.7,0.56,24,6,3,356,389,0.8,0.8888888888888888,0.8421052631578948,21.0
max,1,1.0,-0.2,0.2,0.7,0.58,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
max,1,1.0,-0.2,0.2,0.7,0.6,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
max,1,1.0,-0.2,0.2,0.7,0.62,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
max,1,1.0,-0.2,0.2,0.7,0.64,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
max,1,1.0,-0.2,0.2,0.7,0.66,24,4,3,358,389,0.8571428571428571,0.8888888888888888,0.8727272727272727,19.0
max,1,1.0,-0.2,0.2,0.7,0.68,24,4,3,358,389,0.8571428571428571,0.8888888888888888,0.8727272727272727,19.0
max,1,1.0,-0.2,0.2,0.7,0.7,24,4,3,358,389,0.8571428571428571,0.8888888888888888,0.8727272727272727,19.0
max,1,1.0,-0.2,0.2,0.7,0.72,24,4,3,358,389,0.8571428571428571,0.8888888888888888,0.8727272727272727,19.0
max,1,1.0,-0.2,0.2,0.7,0.74,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
max,1,1.0,-0.2,0.2,0.7,0.76,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
max,1,1.0,-0.2,0.2,0.7,0.78,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
max,1,1.0,-0.2,0.2,0.7,0.8,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
max,1,1.0,-0.2,0.2,0.7,0.82,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
max,1,1.0,-0.2,0.2,0.7,0.84,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
max,1,1.0,-0.2,0.2,0.7,0.86,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
max,1,1.0,-0.2,0.2,0.7,0.88,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
max,1,1.0,-0.2,0.2,0.7,0.9,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
max,1,1.0,-0.2,0.2,0.7,0.92,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
max,1,1.0,-0.2,0.2,0.7,0.94,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
max,1,1.0,-0.2,0.2,0.7,0.96,22,0,5,362,389,1.0,0.8148148148148148,0.8979591836734693,25.0
max,1,1.0,-0.2,0.2,0.7,0.98,19,0,8,362,389,1.0,0.7037037037037037,0.8260869565217391,40.0
max,1,1.0,-0.2,0.2,0.7,1.0,4,0,23,362,389,1.0,0.14814814814814814,0.25806451612903225,115.0
max,1,1.0,-0.2,0.2,0.7,1.02,2,0,25,362,389,1.0,0.07407407407407407,0.13793103448275862,125.0
max,1,1.0,-0.2,0.2,0.7,1.04,2,0,25,362,389,1.0,0.07407407407407407,0.13793103448275862,125.0
max,1,1.0,-0.2,0.2,0.7,1.06,1,0,26,362,389,1.0,0.037037037037037035,0.07142857142857142,130.0
max,1,1.0,-0.2,0.2,0.7,1.08,1,0,26,362,389,1.0,0.037037037037037035,0.07142857142857142,130.0
max,1,1.0,-0.2,0.2,0.7,1.1,1,0,26,362,389,1.0,0.037037037037037035,0.07142857142857142,130.0
max,1,1.0,-0.2,0.2,0.7,1.12,1,0,26,362,389,1.0,0.037037037037037035,0.07142857142857142,130.0
max,1,1.0,-0.2,0.2,0.7,1.14,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.16,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.18,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.2,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.22,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.24,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.26,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.28,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.3,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.32,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.34,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.36,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.38,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.4,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.42,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.44,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.46,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.48,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.5,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.52,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.54,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.56,0,0,27,362,389,0.0,0.0,0.0,135.0
max,1,1.0,-0.2,0.2,0.7,1.58,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.1,27,16,0,346,389,0.627906976744186,1.0,0.7714285714285715,16.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.12,27,15,0,347,389,0.6428571428571429,1.0,0.782608695652174,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.14,27,14,0,348,389,0.6585365853658537,1.0,0.7941176470588235,14.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.16,27,11,0,351,389,0.7105263157894737,1.0,0.8307692307692308,11.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.18,25,10,2,352,389,0.7142857142857143,0.9259259259259259,0.8064516129032259,20.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.2,25,10,2,352,389,0.7142857142857143,0.9259259259259259,0.8064516129032259,20.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.22,25,9,2,353,389,0.7352941176470589,0.9259259259259259,0.819672131147541,19.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.24,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.26,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.28,24,8,3,354,389,0.75,0.8888888888888888,0.8135593220338982,23.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.3,24,8,3,354,389,0.75,0.8888888888888888,0.8135593220338982,23.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.32,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.34,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.36,24,6,3,356,389,0.8,0.8888888888888888,0.8421052631578948,21.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.38,24,6,3,356,389,0.8,0.8888888888888888,0.8421052631578948,21.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.4,24,6,3,356,389,0.8,0.8888888888888888,0.8421052631578948,21.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.42,24,6,3,356,389,0.8,0.8888888888888888,0.8421052631578948,21.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.44,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.46,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.48,24,4,3,358,389,0.8571428571428571,0.8888888888888888,0.8727272727272727,19.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.5,24,3,3,359,389,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.52,24,3,3,359,389,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.54,24,3,3,359,389,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.56,24,3,3,359,389,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.58,24,3,3,359,389,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.6,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.62,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.64,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.66,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.68,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.7,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.72,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.74,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.76,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.78,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.8,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.82,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.84,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.86,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.88,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.9,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.92,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.94,23,0,4,362,389,1.0,0.8518518518518519,0.92,20.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.96,22,0,5,362,389,1.0,0.8148148148148148,0.8979591836734693,25.0
topk_mean,2,1.0,-0.2,0.2,0.7,0.98,18,0,9,362,389,1.0,0.6666666666666666,0.8,45.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.0,4,0,23,362,389,1.0,0.14814814814814814,0.25806451612903225,115.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.02,2,0,25,362,389,1.0,0.07407407407407407,0.13793103448275862,125.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.04,2,0,25,362,389,1.0,0.07407407407407407,0.13793103448275862,125.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.06,1,0,26,362,389,1.0,0.037037037037037035,0.07142857142857142,130.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.08,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.1,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.12,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.14,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.16,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.18,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.2,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.22,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.24,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.26,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.28,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.3,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.32,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.34,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.36,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.38,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.4,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.42,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.44,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.46,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.48,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.5,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.52,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.54,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.56,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,2,1.0,-0.2,0.2,0.7,1.58,0,0,27,362,389,0.0,0.0,0.0,135.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.1,27,12,0,350,389,0.6923076923076923,1.0,0.8181818181818181,12.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.12,27,11,0,351,389,0.7105263157894737,1.0,0.8307692307692308,11.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.14,27,9,0,353,389,0.75,1.0,0.8571428571428571,9.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.16,26,9,1,353,389,0.7428571428571429,0.9629629629629629,0.8387096774193549,14.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.18,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.2,24,9,3,353,389,0.7272727272727273,0.8888888888888888,0.7999999999999999,24.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.22,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.24,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.26,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.28,24,7,3,355,389,0.7741935483870968,0.8888888888888888,0.8275862068965517,22.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.3,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.32,24,5,3,357,389,0.8275862068965517,0.8888888888888888,0.8571428571428572,20.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.34,24,4,3,358,389,0.8571428571428571,0.8888888888888888,0.8727272727272727,19.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.36,24,3,3,359,389,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.38,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.4,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.42,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.44,24,2,3,360,389,0.9230769230769231,0.8888888888888888,0.9056603773584906,17.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.46,24,1,3,361,389,0.96,0.8888888888888888,0.923076923076923,16.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.48,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.5,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.52,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.54,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.56,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.58,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.6,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.62,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.64,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.66,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.68,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.7,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
topk_mean,3,1.0,-0.2,0.2,0.7,0.72,24,0,3,362,389,1.0,0.8888888888888888,0.9411764705882353,15.0
