mode,topk,w_prey,w_cat,w_count,prey_count_threshold,threshold,tp,fp,fn,tn,n,precision,recall,f1,objective
topk_mean,3,1.0,-0.2,0.2,0.3,0.14,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.16,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.18,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.2,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.22,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.24,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.26,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.28,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.3,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.32,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.34,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.36,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.38,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.4,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.42,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.44,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.46,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.48,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.5,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.52,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.54,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.56,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.58,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.6,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.62,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.64,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.66,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.68,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.7,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.72,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.74,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.76,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.78,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.8,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.82,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.84,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.86,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.88,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.9,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.92,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.94,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.96,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,1.0,-0.2,0.2,0.3,0.98,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.2,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.22,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.24,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.26,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.28,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.3,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.32,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.34,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.36,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.38,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.4,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.42,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.44,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.46,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.48,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.5,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.52,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.54,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.56,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.3,1.58,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,0.1,5,6,0,33,44,0.45454545454545453,1.0,0.625,6.0
max,1,1.0,-0.2,0.2,0.5,0.12,5,4,0,35,44,0.5555555555555556,1.0,0.7142857142857143,4.0
max,1,1.0,-0.2,0.2,0.5,0.14,5,4,0,35,44,0.5555555555555556,1.0,0.7142857142857143,4.0
max,1,1.0,-0.2,0.2,0.5,0.16,5,4,0,35,44,0.5555555555555556,1.0,0.7142857142857143,4.0
max,1,1.0,-0.2,0.2,0.5,0.18,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
max,1,1.0,-0.2,0.2,0.5,0.2,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
max,1,1.0,-0.2,0.2,0.5,0.22,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
max,1,1.0,-0.2,0.2,0.5,0.24,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
max,1,1.0,-0.2,0.2,0.5,0.26,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
max,1,1.0,-0.2,0.2,0.5,0.28,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
max,1,1.0,-0.2,0.2,0.5,0.3,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
max,1,1.0,-0.2,0.2,0.5,0.32,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
max,1,1.0,-0.2,0.2,0.5,0.34,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
max,1,1.0,-0.2,0.2,0.5,0.36,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.38,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.4,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.42,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.44,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.46,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.48,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.5,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.52,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.54,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.56,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
max,1,1.0,-0.2,0.2,0.5,0.58,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.6,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.62,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.64,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.66,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.68,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.7,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.72,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.74,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.76,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.78,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
max,1,1.0,-0.2,0.2,0.5,0.8,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
max,1,1.0,-0.2,0.2,0.5,0.82,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
max,1,1.0,-0.2,0.2,0.5,0.84,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
max,1,1.0,-0.2,0.2,0.5,0.86,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
max,1,1.0,-0.2,0.2,0.5,0.88,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
max,1,1.0,-0.2,0.2,0.5,0.9,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
max,1,1.0,-0.2,0.2,0.5,0.92,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
max,1,1.0,-0.2,0.2,0.5,0.94,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
max,1,1.0,-0.2,0.2,0.5,0.96,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
max,1,1.0,-0.2,0.2,0.5,0.98,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
max,1,1.0,-0.2,0.2,0.5,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.2,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.22,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.24,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.26,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.28,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.3,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.32,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.34,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.36,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.38,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.4,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.42,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.44,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.46,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.48,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.5,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.52,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.54,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.56,0,0,5,39,44,0.0,0.0,0.0,25.0
max,1,1.0,-0.2,0.2,0.5,1.58,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.1,5,4,0,35,44,0.5555555555555556,1.0,0.7142857142857143,4.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.12,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.14,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.16,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.18,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.2,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.22,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.24,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.26,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.28,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.3,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.32,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.34,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.36,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.38,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.4,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.42,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.44,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.46,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.48,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.5,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.52,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.54,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.56,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.58,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.6,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.62,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.64,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.66,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.68,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.7,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.72,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.74,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.76,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.78,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.8,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.82,3,0,2,39,44,1.0,0.6,0.7499999999999999,10.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.84,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.86,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.88,2,0,3,39,44,1.0,0.4,0.5714285714285715,15.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.9,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.92,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.94,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.96,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,1.0,-0.2,0.2,0.5,0.98,1,0,4,39,44,1.0,0.2,0.33333333333333337,20.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.0,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.02,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.04,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.06,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.08,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.1,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.12,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.14,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.16,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.18,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.2,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.22,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.24,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.26,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.28,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.3,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.32,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.34,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.36,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.38,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.4,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.42,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.44,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.46,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.48,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.5,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.52,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.54,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.56,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,2,1.0,-0.2,0.2,0.5,1.58,0,0,5,39,44,0.0,0.0,0.0,25.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.1,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.12,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.14,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.16,5,3,0,36,44,0.625,1.0,0.7692307692307693,3.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.18,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.2,5,2,0,37,44,0.7142857142857143,1.0,0.8333333333333333,2.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.22,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.24,4,2,1,37,44,0.6666666666666666,0.8,0.7272727272727272,7.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.26,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.28,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.3,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.32,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.34,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.36,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.38,4,1,1,38,44,0.8,0.8,0.8000000000000002,6.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.4,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.42,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.44,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
topk_mean,3,1.0,-0.2,0.2,0.5,0.46,4,0,1,39,44,1.0,0.8,0.888888888888889,5.0
